stationNumber,x,y,z
288,1.0634171356700002,-21.66427305,1.4426626965129001
289,2.5602709516599997,-21.6697624145,1.439909331827
290,-3.42890039802,-19.0532012889,1.4486314109576999
291,-0.435019062606,-21.651497627199998,1.4431999333613001
292,-4.18569226532,-20.3494998288,1.4494335710892001
293,-4.19872667254,-25.551903263299998,1.4250960799401
294,-5.69604080139,-25.5475204494,1.4275038386179002
295,-4.17564221507,-17.7557074141,1.4598426443213
296,-6.440860224330001,-21.6475106084,1.444200596233
297,-4.94020010035,-21.649697305999997,1.4443102324777999
298,4.07883953078,-21.6789423327,1.4381387364484002
299,-5.68677531233,-20.340456518099998,1.4485623286795999
300,-11.705444454799999,-25.5280765288,1.4245651975944
301,-4.94538632316,-24.249133630699998,1.4316536471007
302,-7.19793824123,-25.5452889424,1.4253267160147
303,-6.4469027164099995,-24.2453239202,1.4321690168746999
304,-6.38482704833,-19.0638770934,1.4553384228964001
305,-7.935129620200001,-19.0469176502,1.4550912437371
306,-10.1937885888,-20.3463297255,1.4498101984486
307,-8.68614361545,-20.336122808,1.449121242767
308,-10.9367613349,-19.025174598099998,1.4539816214868
309,1.05373814666,-26.8621357882,1.4185487683197
310,-9.431670616109999,-19.0313422894,1.4539531728547
311,-7.941068336590001,-21.6451738635,1.443769426244
312,-7.19993965818,-20.3521236301,1.4502584177681999
313,-8.69602264662,-22.9394871433,1.4398181187748
314,-3.4467313857499997,-24.249006755,1.4319487461992
315,-9.44249807017,-21.6351326022,1.4443102857894001
316,-3.42391654442,-16.4511020773,1.4632692782266
317,0.30847017956899997,-22.986404032400003,1.4370813710469998
318,-19.9346841072,-19.0022240033,1.4456335869709
319,-7.194762786229999,-22.9424384169,1.437565095259
320,-19.933485677100002,-16.4098975487,1.4568364145185
321,-18.461202736,-26.8178123304,1.4141611850976998
322,-17.708582442399997,-25.518402749600003,1.421200301659
323,-18.440909606199998,-19.0123902286,1.4471809943459
324,-5.693944633,-22.9559831878,1.4403205884727999
325,-9.43453099297,-26.8269584765,1.4181658215842001
326,-4.19456913008,-22.948229764799997,1.4399193113492
327,1.8051631756300002,-25.5647142423,1.4243296217974
328,-10.195807543599999,-22.9375743776,1.4376768316887
329,-8.705311751350001,-25.543504244399998,1.4257371732601
330,-10.2031999374,-25.534686398,1.4254452686845
331,-7.9558306902,-26.8459960493,1.4186586433719002
332,-11.6897054639,-20.3268785303,1.4475095868369998
333,-13.189602789299999,-20.3213527531,1.447375841442
334,-10.950410788200001,-24.236939194599998,1.4310672379497
335,-6.45044609832,-26.845309614199998,1.4121892982078
336,-4.95211359027,-26.8505378993,1.4196748184082
337,-10.9552663219,-26.8391467071,1.4183768930865999
338,-22.2059766235,-17.6984495094,1.4470632186380001
339,-9.44806312241,-24.2273648388,1.4310928923983
340,-7.94676139866,-24.242999942999997,1.4328477781526998
341,-10.9430530567,-21.6327320979,1.443043658878
342,-12.4431914515,-21.628162049300002,1.4419926703671
343,-11.697439902,-22.9348566109,1.4355828716313
344,-13.9438107372,-21.624729584100002,1.440384397049
345,-1.95161327876,-26.859310280000003,1.4173894413368
346,-21.470852313600002,-24.1646524776,1.4199495525196
347,2.55813577897,-24.2645442596,1.430287191767
348,1.05953840354,-24.263874658699997,1.4310041831894
349,-2.6738466938800003,-25.5129258668,1.4244030356559
350,-3.45313940575,-26.858843221399997,1.4185160924202
351,-1.19569617524,-25.553532755200003,1.4245177534218998
352,1.80205186315,-22.968300766200002,1.4370300118779
353,-0.449135231376,-26.8634338809,1.4167044027513
354,-12.4326071276,-19.02864145,1.4524345423540999
355,0.303931563741,-25.565375116,1.4243648417599
356,-11.7554969805,-17.6656595356,1.459569794876
357,-2.69365325705,-22.9533380482,1.4367102375447
358,-1.94414377887,-24.257377680199998,1.4303009526005002
359,-0.442927272243,-24.2658936766,1.4334890245163998
360,-18.4557834033,-24.213154368300003,1.4234294178964
361,-19.9560215444,-24.211979569300002,1.4213424179464
362,-1.19128234486,-22.960373154600003,1.4368117714536999
363,-21.4252742768,-16.391640992600003,1.4540232640907
364,-20.703660429200003,-22.9108442984,1.425784195848
365,-20.7079674766,-17.7266666587,1.4488673714206
366,-21.444016872,-19.0052730772,1.4429550707507999
